"with %1% discount","with %1% discount"
"for free","gratis"
"for %1%2 only","for %1%2 only"
"with %1%2 discount","with %1%2 discount"
"You've got one %1 %2.","U heeft 1 %1 %2."
"You've got %1 %2 %3.","U heeft %1 %2 %3."
"Add one more %1, to get the next %2 %3!","Voeg nog 1 extra %1 toe en ontvang de goedkoopste %2 %3."
"Add one more %1, to get the next %2 %3 %4!","Add one more %1, to get the next %2 %3 %4!"
"Add one %1, to get the next %2 %3!","Add one %1, to get the next %2 %3!"
"Add one %1, to get the next %2 %3 %4!","Add one %1, to get the next %2 %3 %4!"
"Add %1 more %2, to get the next %3 %4!","Voeg %1 extra %2 toe en ontvang de goedkoopste %3 %4!"
"Add %1 more %2, to get the next %3 %4 %5!","Add %1 more %2, to get the next %3 %4 %5!"
"Add %1 %2, to get the next %3 %4!","Add %1 %2, to get the next %3 %4!"
"Add %1 %2, to get the next %3 %4 %5!","Add %1 %2, to get the next %3 %4 %5!"
"Add one more %1, to get all of the next %2 %3!","Add one more %1, to get all of the next %2 %3!"
"Add one %1, to get all of the next %2 %3!","Add one %1, to get all of the next %2 %3!"
"Add %1 more %2, to get all of the next %3 %4!","Add %1 more %2, to get all of the next %3 %4!"
"Add %1 %2, to get all of the next %3 %4!","Add %1 %2, to get all of the next %3 %4!"
"You can now add another %1 %2!","You can now add another %1 %2!"
"You can now add another %1 %2 %3!","You can now add another %1 %2 %3!"
"Add more %1 %2!","Add more %1 %2!"
"You can now add %1 %2!","You can now add %1 %2!"
